,,QueueLength,TimeStamp
2.08973E+11,543228,,
2.08978E+11,548459,,
2.08995E+11,549367,,
2.09007E+11,558085,,
2.09029E+11,546028,,
2.09055E+11,555479,,
2.09154E+11,539631,,
2.09187E+11,543572,,
2.09238E+11,558783,,
2.09249E+11,549551,,
2.09249E+11,541168,,
2.09292E+11,578723,,
2.09334E+11,543881,,
2.09336E+11,555206,,
2.09346E+11,548524,,
2.0938E+11,546822,,
2.09557E+11,546606,,
2.09577E+11,552598,,
2.09594E+11,556152,,
2.09605E+11,555056,,
2.0965E+11,546974,,
2.0966E+11,547610,17695074,2.10156E+11
2.09677E+11,555321,,
2.09747E+11,539737,,
2.0983E+11,545464,,
2.09854E+11,554543,,
2.09879E+11,561713,,
2.0988E+11,555001,,
2.09938E+11,558002,,
2.09944E+11,548048,,
2.09974E+11,557902,,
2.09981E+11,545930,,
2.09984E+11,551091,,
2.10001E+11,552071,,
2.10012E+11,560793,,
2.10037E+11,548735,,
2.1006E+11,558192,,
2.10162E+11,542467,,
2.10193E+11,546369,,
2.10253E+11,552366,,
2.10255E+11,543937,,
2.10257E+11,561473,,
2.10301E+11,581314,,
2.10341E+11,557951,,
2.10343E+11,546589,,
2.10352E+11,551187,,
2.10388E+11,549597,,
2.10563E+11,549434,,
2.10583E+11,555451,,
2.106E+11,558891,,
2.10614E+11,557808,,
2.10657E+11,549768,,
2.10667E+11,550319,,
2.10683E+11,558048,17792075,2.11195E+11
2.10753E+11,542529,,
2.10836E+11,548050,,
2.10859E+11,557131,,
2.10886E+11,564500,,
2.10888E+11,557729,,
2.10945E+11,560687,,
2.10952E+11,550678,,
2.10979E+11,560560,,
2.10988E+11,553694,,
2.10989E+11,548684,,
2.11008E+11,554921,,
2.11018E+11,563373,,
2.11046E+11,551543,,
2.11067E+11,560936,,
2.11171E+11,545172,,
2.11199E+11,549071,,
2.11259E+11,555114,,
2.11261E+11,546649,,
2.11278E+11,564339,,
2.11308E+11,583770,,
2.11346E+11,560624,,
2.11352E+11,549426,,
2.1136E+11,553791,,
2.11396E+11,552420,,
2.11569E+11,552172,,
2.11588E+11,558162,,
2.11604E+11,561542,,
2.11621E+11,560441,,
2.11664E+11,552532,,
2.11676E+11,553034,,
2.11688E+11,560753,,
2.11758E+11,545297,17865183,2.12235E+11
2.11841E+11,550667,,
2.11864E+11,559717,,
2.11894E+11,567375,,
2.11897E+11,560341,,
2.1196E+11,553401,,
2.11962E+11,563277,,
2.11984E+11,563089,,
2.11993E+11,556428,,
2.11998E+11,551453,,
2.12014E+11,557582,,
2.12023E+11,566003,,
2.12054E+11,554193,,
2.12071E+11,563527,,
2.12179E+11,547727,,
2.12205E+11,551838,,
2.12264E+11,557860,,
2.12265E+11,549463,,
2.12286E+11,567085,,
2.12318E+11,586305,,
2.12351E+11,563158,,
2.1236E+11,552165,,
2.12368E+11,556510,,
2.12406E+11,555191,,
2.12574E+11,554976,,
2.12592E+11,560892,,
2.1261E+11,564369,,
2.12631E+11,562999,,
2.1267E+11,555359,,
2.12684E+11,555811,,
2.12695E+11,563313,,
2.12762E+11,547812,,
2.12845E+11,553387,17959030,2.13276E+11
2.1287E+11,562411,,
2.12902E+11,569971,,
2.12905E+11,562920,,
2.12968E+11,556112,,
2.12971E+11,565959,,
2.12988E+11,565804,,
2.12999E+11,559084,,
2.13005E+11,554066,,
2.1302E+11,560169,,
2.13029E+11,568665,,
2.13062E+11,556780,,
2.13077E+11,566129,,
2.13187E+11,550402,,
2.13209E+11,554621,,
2.13269E+11,560509,,
2.1327E+11,552212,,
2.13294E+11,569632,,
2.13326E+11,588977,,
2.13356E+11,565858,,
2.13369E+11,554976,,
2.13376E+11,559203,,
2.13414E+11,557949,,
2.13581E+11,557680,,
2.13598E+11,563480,,
2.13614E+11,567147,,
2.13639E+11,565739,,
2.13675E+11,558073,,
2.13692E+11,558578,,
2.13701E+11,565971,,
2.13767E+11,550473,,
2.13851E+11,556093,,
2.13875E+11,565055,18055421,2.14315E+11
2.1391E+11,572407,,
2.13912E+11,565672,,
2.13978E+11,558856,,
2.13983E+11,568620,,
2.13994E+11,568431,,
2.14005E+11,561746,,
2.14012E+11,556674,,
2.14025E+11,562754,,
2.14034E+11,571192,,
2.1407E+11,559531,,
2.14083E+11,568793,,
2.14195E+11,553120,,
2.14214E+11,557221,,
2.14274E+11,563039,,
2.14275E+11,554995,,
2.14304E+11,572106,,
2.14334E+11,591620,,
2.14362E+11,568488,,
2.14378E+11,557689,,
2.14383E+11,561842,,
2.14424E+11,560626,,
2.14586E+11,560272,,
2.14604E+11,566087,,
2.14618E+11,569657,,
2.14647E+11,568373,,
2.14681E+11,560778,,
2.14702E+11,561315,,
2.14706E+11,568619,,
2.14773E+11,553206,,
2.14857E+11,558821,,
2.1488E+11,567816,,
2.14919E+11,575103,18150403,2.15355E+11
2.1492E+11,568296,,
2.14986E+11,561522,,
2.14999E+11,570957,,
2.15002E+11,571181,,
2.1501E+11,564522,,
2.1502E+11,559455,,
2.15031E+11,565519,,
2.15039E+11,573915,,
2.15078E+11,562116,,
2.15088E+11,571308,,
2.15202E+11,555913,,
2.15218E+11,559802,,
2.15279E+11,565763,,
2.15281E+11,557719,,
2.15313E+11,574879,,
2.15341E+11,594432,,
2.15368E+11,571028,,
2.15386E+11,560292,,
2.15391E+11,564607,,
2.1543E+11,563169,,
2.15592E+11,562857,,
2.15609E+11,568754,,
2.15625E+11,572116,,
2.15655E+11,570907,,
2.15686E+11,563350,,
2.15711E+11,571142,,
2.15721E+11,564131,,
2.15778E+11,555968,,
2.15861E+11,561494,,
2.15887E+11,570381,,
2.15928E+11,577805,,
2.15928E+11,570838,18232639,2.16393E+11
2.15995E+11,564365,,
2.16004E+11,573689,,
2.16011E+11,573917,,
2.16015E+11,567392,,
2.16027E+11,562000,,
2.16037E+11,568119,,
2.16044E+11,576612,,
2.16089E+11,564877,,
2.16093E+11,574030,,
2.16212E+11,558653,,
2.16224E+11,562477,,
2.16285E+11,568386,,
2.16287E+11,560314,,
2.16322E+11,577542,,
2.1635E+11,597076,,
2.16373E+11,573737,,
2.16393E+11,562872,,
2.164E+11,567462,,
2.16438E+11,565878,,
2.16598E+11,565612,,
2.16613E+11,571268,,
2.1663E+11,574879,,
2.16662E+11,573651,,
2.1669E+11,565985,,
2.16716E+11,573855,,
2.16729E+11,566770,,
2.16784E+11,558697,,
2.16867E+11,564332,,
2.16893E+11,573235,,
2.16936E+11,573602,,
2.16937E+11,580517,,
2.17004E+11,567147,18314558,2.17434E+11
2.17011E+11,576461,,
2.17021E+11,569998,,
2.17021E+11,576620,,
2.17035E+11,564784,,
2.17046E+11,570670,,
2.1705E+11,579388,,
2.17097E+11,567615,,
2.17102E+11,576703,,
2.17219E+11,561361,,
2.1723E+11,565156,,
2.1729E+11,570916,,
2.17292E+11,562884,,
2.1733E+11,580220,,
2.17358E+11,599631,,
2.1738E+11,576491,,
2.17401E+11,565627,,
2.17407E+11,570156,,
2.17446E+11,568506,,
2.17603E+11,568211,,
2.1762E+11,573989,,
2.17635E+11,577525,,
2.17669E+11,576439,,
2.17696E+11,568640,,
2.1772E+11,576579,,
2.17738E+11,569324,,
2.17789E+11,561392,,
2.17873E+11,567055,,
2.17899E+11,575817,,
2.17943E+11,576407,,
2.17945E+11,583179,,
2.18011E+11,569667,,
2.18015E+11,579194,18411271,2.18472E+11
2.18029E+11,572429,,
2.1803E+11,579407,,
2.18043E+11,567557,,
2.1805E+11,573489,,
2.18054E+11,582069,,
2.18106E+11,570267,,
2.18108E+11,579482,,
2.18226E+11,564187,,
2.18234E+11,567875,,
2.18295E+11,573651,,
2.18299E+11,565640,,
2.18339E+11,582963,,
2.18364E+11,602169,,
2.18385E+11,579261,,
2.18409E+11,568243,,
2.18415E+11,572584,,
2.18454E+11,571054,,
2.18609E+11,570744,,
2.18625E+11,576666,,
2.18639E+11,580203,,
2.18677E+11,579145,,
2.18702E+11,571167,,
2.1873E+11,579365,,
2.18746E+11,571849,,
2.18796E+11,564226,,
2.18878E+11,569602,,
2.18903E+11,578359,,
2.18952E+11,579072,,
2.18953E+11,585341,,
2.19021E+11,572144,,
2.19021E+11,581867,,
2.19034E+11,575102,18491767,2.19511E+11
2.19038E+11,582108,,
2.1905E+11,570200,,
2.19056E+11,576254,,
2.19059E+11,584236,,
2.19114E+11,582231,,
2.19116E+11,573023,,
2.19235E+11,566820,,
2.19239E+11,570416,,
2.193E+11,576438,,
2.19307E+11,568254,,
2.1935E+11,585142,,
2.19373E+11,604978,,
2.1939E+11,581913,,
2.19417E+11,570781,,
2.19422E+11,575252,,
2.19462E+11,573765,,
2.19615E+11,573532,,
2.1963E+11,579447,,
2.19644E+11,582924,,
2.19685E+11,581837,,
2.19708E+11,573880,,
2.19735E+11,582021,,
2.19754E+11,574654,,
2.19802E+11,566854,,
2.19884E+11,572055,,
2.19909E+11,581086,,
2.1996E+11,581773,,
2.19961E+11,588161,,
2.20027E+11,583936,,
2.20028E+11,574896,,
2.20039E+11,577798,,
2.20047E+11,584281,18582884,2.2055E+11
2.20062E+11,572878,,
2.20062E+11,578902,,
2.20065E+11,586863,,
2.20119E+11,584360,,
2.20124E+11,575566,,
2.20243E+11,569368,,
2.20253E+11,573311,,
2.20305E+11,579129,,
2.20312E+11,570782,,
2.20358E+11,587878,,
2.20382E+11,607643,,
2.20395E+11,584020,,
2.20426E+11,573562,,
2.2043E+11,577920,,
2.2047E+11,576521,,
2.2062E+11,576328,,
2.20636E+11,582173,,
2.2065E+11,585105,,
2.20693E+11,583900,,
2.20712E+11,576589,,
2.2074E+11,584183,,
2.20763E+11,577250,,
2.20807E+11,569427,,
2.20889E+11,574838,,
2.20915E+11,583738,,
2.20968E+11,583837,,
2.2097E+11,590760,,
2.21032E+11,586804,,
2.21038E+11,577577,,
2.21045E+11,580507,,
2.21057E+11,586884,,
2.21069E+11,581508,18665074,2.21589E+11
2.21069E+11,575425,,
2.21071E+11,589794,,
2.21126E+11,586957,,
2.21132E+11,578182,,
2.21251E+11,571884,,
2.21257E+11,575923,,
2.2131E+11,581818,,
2.21319E+11,573560,,
2.21376E+11,590507,,
2.21391E+11,610280,,
2.214E+11,586816,,
2.21434E+11,576371,,
2.21439E+11,580699,,
2.21478E+11,579305,,
2.21625E+11,578964,,
2.2164E+11,584313,,
2.21656E+11,587780,,
2.21701E+11,586796,,
2.21718E+11,579368,,
2.21745E+11,586835,,
2.21771E+11,579981,,
2.2182E+11,571928,,
2.21893E+11,577459,,
2.21919E+11,585908,,
2.21976E+11,586755,,
2.21977E+11,593407,,
2.22036E+11,589509,,
2.22047E+11,580253,,
2.22051E+11,583162,,
2.22065E+11,589838,,
2.22073E+11,583789,,
2.22076E+11,578063,18761044,2.22627E+11
2.22077E+11,592319,,
2.2213E+11,589879,,
2.22139E+11,580983,,
2.22259E+11,574698,,
2.22261E+11,578484,,
2.22316E+11,583856,,
2.22325E+11,576366,,
2.22384E+11,593239,,
2.22399E+11,612835,,
2.22408E+11,589606,,
2.22443E+11,579017,,
2.22447E+11,583323,,
2.22486E+11,581957,,
2.22631E+11,581618,,
2.22645E+11,586903,,
2.2266E+11,590434,,
2.22709E+11,589500,,
2.22723E+11,582034,,
2.22751E+11,589753,,
2.22778E+11,582718,,
2.22826E+11,574733,,
2.22899E+11,580143,,
2.22924E+11,588690,,
2.22984E+11,589413,,
2.22986E+11,596276,,
2.2304E+11,592018,,
2.23054E+11,582984,,
2.23057E+11,585325,,
2.23072E+11,592395,,
2.23079E+11,586516,,
2.23082E+11,594966,,
2.23084E+11,580899,18832780,2.23665E+11
2.23135E+11,592483,,
2.23147E+11,583669,,
2.23266E+11,581154,,
2.23267E+11,577286,,
2.23321E+11,586769,,
2.23331E+11,579005,,
2.23392E+11,596175,,
2.23408E+11,615651,,
2.23413E+11,592100,,
2.23451E+11,581712,,
2.23455E+11,585464,,
2.23494E+11,584101,,
2.23637E+11,583787,,
2.23649E+11,589844,,
2.23666E+11,593179,,
2.23717E+11,592022,,
2.23728E+11,584193,,
2.23756E+11,592252,,
2.23787E+11,584974,,
2.23831E+11,577320,,
2.23904E+11,582878,,
2.23931E+11,591402,,
2.23992E+11,591954,,
2.23994E+11,599044,,
2.24045E+11,594725,,
2.24063E+11,588129,,
2.24063E+11,585156,,
2.24079E+11,595046,,
2.24085E+11,589122,,
2.24087E+11,597730,,
2.24094E+11,583555,,
2.24141E+11,595124,18930030,2.24705E+11
2.24155E+11,585764,,
2.24271E+11,583736,,
2.24276E+11,580020,,
2.24327E+11,589429,,
2.24336E+11,581677,,
2.24401E+11,598743,,
2.24415E+11,618226,,
2.24419E+11,594787,,
2.24459E+11,583807,,
2.24463E+11,588315,,
2.24502E+11,586823,,
2.24643E+11,586611,,
2.24654E+11,592402,,
2.24672E+11,596022,,
2.24724E+11,594727,,
2.24732E+11,586840,,
2.24762E+11,594905,,
2.24796E+11,587530,,
2.24846E+11,580066,,
2.24909E+11,585076,,
2.24936E+11,594047,,
2.25002E+11,601355,,
2.25002E+11,594697,,
2.2505E+11,597540,,
2.25068E+11,590720,,
2.25072E+11,587906,,
2.25089E+11,597766,,
2.25091E+11,591733,,
2.25093E+11,600182,,
2.25101E+11,585649,,
2.25146E+11,597805,,
2.25163E+11,588574,19008127,2.25743E+11
2.25274E+11,586017,,
2.25285E+11,582748,,
2.25332E+11,591956,,
2.25341E+11,583792,,
2.2541E+11,601228,,
2.25423E+11,620520,,
2.25425E+11,597610,,
2.25466E+11,586703,,
2.2547E+11,590953,,
2.2551E+11,589701,,
2.25647E+11,589212,,
2.25659E+11,595045,,
2.25677E+11,598627,,
2.25732E+11,597559,,
2.25738E+11,589753,,
2.25767E+11,597703,,
2.25803E+11,590251,,
2.2585E+11,582778,,
2.25912E+11,587700,,
2.25941E+11,596697,,
2.26011E+11,604081,,
2.26014E+11,597525,,
2.26055E+11,599867,,
2.26074E+11,593378,,
2.2608E+11,590507,,
2.26095E+11,594533,,
2.26097E+11,602720,,
2.26098E+11,600281,,
2.2611E+11,588494,,
2.26151E+11,600324,,
2.26171E+11,591290,,
2.26278E+11,588772,19091232,2.26785E+11
2.26293E+11,584997,,
2.26337E+11,594687,,
2.26346E+11,586658,,
2.26424E+11,603888,,
2.2643E+11,599969,,
2.26431E+11,622902,,
2.26474E+11,589327,,
2.26478E+11,593537,,
2.26518E+11,592199,,
2.26653E+11,591794,,
2.26664E+11,597765,,
2.26684E+11,601071,,
2.26739E+11,599899,,
2.26742E+11,592249,,
2.26772E+11,600111,,
2.26812E+11,593081,,
2.26867E+11,585036,,
2.26917E+11,590396,,
2.26948E+11,599385,,
2.27021E+11,606790,,
2.27022E+11,599858,,
2.2706E+11,602491,,
2.27079E+11,596261,,
2.27088E+11,593230,,
2.271E+11,597227,,
2.27102E+11,605389,,
2.27106E+11,602838,,
2.27117E+11,591160,,
2.27157E+11,602883,,
2.2718E+11,593917,,
2.27283E+11,591465,,
2.27302E+11,587571,19175492,2.27825E+11
2.27344E+11,597482,,
2.2736E+11,589299,,
2.27433E+11,606642,,
2.27434E+11,602555,,
2.27439E+11,625524,,
2.27482E+11,591885,,
2.27486E+11,596335,,
2.27526E+11,594870,,
2.27658E+11,594596,,
2.2767E+11,600249,,
2.27689E+11,603709,,
2.27746E+11,602524,,
2.27747E+11,594891,,
2.27778E+11,602664,,
2.2782E+11,595795,,
2.27886E+11,587661,,
2.2793E+11,593166,,
2.27954E+11,602029,,
2.28028E+11,602489,,
2.28028E+11,609571,,
2.28065E+11,605185,,
2.28085E+11,598959,,
2.28096E+11,596166,,
2.28107E+11,608198,,
2.28112E+11,599648,,
2.28114E+11,605477,,
2.28125E+11,593791,,
2.28162E+11,605499,,
2.28189E+11,596576,,
2.28297E+11,594203,,
2.2831E+11,590283,,
2.2835E+11,599802,19273384,2.28865E+11
2.28364E+11,591852,,
2.28439E+11,605228,,
2.28442E+11,609356,,
2.28448E+11,628203,,
2.28489E+11,594659,,
2.28495E+11,599235,,
2.28535E+11,597684,,
2.28664E+11,597312,,
2.28675E+11,602799,,
2.28695E+11,606480,,
2.28751E+11,597694,,
2.28755E+11,605203,,
2.28783E+11,605340,,
2.28829E+11,598487,,
2.28892E+11,590367,,
2.28936E+11,595974,,
2.28965E+11,604600,,
2.29036E+11,611986,,
2.29037E+11,605189,,
2.29071E+11,608008,,
2.29089E+11,601316,,
2.29104E+11,598725,,
2.29113E+11,610941,,
2.29115E+11,602221,,
2.29121E+11,608253,,
2.29133E+11,596467,,
2.29167E+11,608266,,
2.29197E+11,599359,,
2.29301E+11,596821,,
2.29318E+11,593110,,
2.29356E+11,602447,,
2.2937E+11,594631,19353037,2.29903E+11
2.29444E+11,608080,,
2.29459E+11,630916,,
2.29461E+11,611788,,
2.29499E+11,597435,,
2.29502E+11,601528,,
2.29544E+11,600103,,
2.29669E+11,599656,,
2.29681E+11,605446,,
2.297E+11,609114,,
2.29757E+11,600100,,
2.29763E+11,608054,,
2.29788E+11,608168,,
2.29838E+11,600909,,
2.29897E+11,593149,,
2.2994E+11,598611,,
2.29971E+11,607234,,
2.30043E+11,614601,,
2.30045E+11,608026,,
2.30076E+11,610658,,
2.30096E+11,604016,,
2.30113E+11,601198,,
2.30118E+11,613294,,
2.30121E+11,605057,,
2.3013E+11,611069,,
2.30141E+11,599325,,
2.30173E+11,611083,,
2.30206E+11,601961,,
2.30306E+11,599447,,
2.30326E+11,595833,,
2.30361E+11,605165,,
2.30375E+11,597382,,
2.30449E+11,610750,19452509,2.30944E+11
2.30466E+11,633768,,
2.30469E+11,614506,,
2.30506E+11,599755,,
2.30509E+11,604186,,
2.30551E+11,602656,,
2.30676E+11,602270,,
2.30694E+11,608247,,
2.30705E+11,611526,,
2.30762E+11,602647,,
2.30771E+11,610726,,
2.30793E+11,610879,,
2.30847E+11,603599,,
2.30903E+11,595905,,
2.30947E+11,601045,,
2.30977E+11,610038,,
2.31051E+11,617374,,
2.31054E+11,610694,,
2.31081E+11,613037,,
2.31101E+11,606723,,
2.31122E+11,603851,,
2.31124E+11,616004,,
2.31127E+11,607755,,
2.31137E+11,613429,,
2.31151E+11,601828,,
2.31177E+11,613429,,
2.31214E+11,604480,,
2.31312E+11,602099,,
2.31333E+11,598511,,
2.31366E+11,607955,,
2.3138E+11,599710,,
2.31461E+11,613127,,
2.31475E+11,636409,19562774,2.31983E+11
2.31478E+11,617235,,
2.31514E+11,602407,,
2.31518E+11,606926,,
2.31559E+11,605339,,
2.31682E+11,605102,,
2.31699E+11,611038,,
2.3171E+11,614293,,
2.31775E+11,605340,,
2.31778E+11,613089,,
2.31798E+11,613233,,
2.31856E+11,606341,,
2.31908E+11,598567,,
2.31951E+11,603685,,
2.31982E+11,612557,,
2.32059E+11,619703,,
2.32063E+11,613068,,
2.32086E+11,615876,,
2.32106E+11,609467,,
2.32129E+11,618836,,
2.32131E+11,606611,,
2.32133E+11,610368,,
2.32144E+11,616115,,
2.32159E+11,604334,,
2.3219E+11,616136,,
2.32223E+11,607197,,
2.32316E+11,604725,,
2.32341E+11,600932,,
2.32371E+11,610595,,
2.32386E+11,602330,,
2.32466E+11,615923,,
2.32483E+11,638997,,
2.32492E+11,619584,19630115,2.33023E+11
2.32522E+11,605157,,
2.32526E+11,609721,,
2.32567E+11,608177,,
2.32688E+11,607823,,
2.32705E+11,613390,,
2.32723E+11,616944,,
2.3278E+11,608169,,
2.32786E+11,615910,,
2.32803E+11,615963,,
2.32864E+11,608955,,
2.32914E+11,600984,,
2.32956E+11,606454,,
2.32989E+11,615197,,
2.33067E+11,621980,,
2.33071E+11,615904,,
2.33095E+11,618617,,
2.33118E+11,611875,,
2.33134E+11,621186,,
2.33138E+11,612888,,
2.33139E+11,609316,,
2.33153E+11,618896,,
2.33167E+11,607133,,
2.33194E+11,618896,,
2.33232E+11,609983,,
2.33321E+11,607305,,
2.33349E+11,603607,,
2.33377E+11,612998,,
2.33391E+11,605134,,
2.33472E+11,618681,,
2.33492E+11,641402,,
2.335E+11,621886,,
2.33531E+11,607944,19702399,2.34062E+11
2.33534E+11,612161,,
2.33573E+11,610899,,
2.33696E+11,610438,,
2.3371E+11,616075,,
2.33728E+11,619398,,
2.33786E+11,610890,,
2.33794E+11,618674,,
2.3381E+11,618780,,
2.33872E+11,611465,,
2.33919E+11,603639,,
2.33962E+11,609076,,
2.33993E+11,617791,,
2.34075E+11,624687,,
2.34079E+11,618656,,
2.34108E+11,620936,,
2.34122E+11,614541,,
2.34139E+11,623425,,
2.34143E+11,615721,,
2.34147E+11,611698,,
2.34162E+11,621300,,
2.34176E+11,609889,,
2.34201E+11,621300,,
2.34241E+11,612501,,
2.34326E+11,610118,,
2.34358E+11,606363,,
2.34382E+11,615852,,
2.34398E+11,607872,,
2.34477E+11,621022,,
2.34499E+11,644106,,
2.34507E+11,624589,,
2.34539E+11,610593,,
2.34541E+11,614767,19790619,2.35101E+11
2.34581E+11,613258,,
2.34701E+11,612928,,
2.34715E+11,618882,,
2.34733E+11,621721,,
2.34792E+11,613243,,
2.34801E+11,621002,,
2.34815E+11,621136,,
2.34882E+11,614161,,
2.34934E+11,606426,,
2.34967E+11,611512,,
2.34999E+11,620186,,
2.35082E+11,627504,,
2.35087E+11,620989,,
2.35114E+11,623177,,
2.35128E+11,617273,,
2.35142E+11,626059,,
2.35149E+11,618329,,
2.35155E+11,614473,,
2.35172E+11,623630,,
2.35183E+11,612397,,
2.35206E+11,623619,,
2.3525E+11,615139,,
2.35331E+11,612634,,
2.35366E+11,608974,,
2.35389E+11,618557,,
2.35404E+11,610491,,
2.35482E+11,623224,,
2.35508E+11,647022,,
2.35515E+11,627420,,
2.35547E+11,612997,,
2.3555E+11,617489,,
2.35588E+11,615979,19873939,2.3614E+11
2.35707E+11,615758,,
2.35721E+11,621251,,
2.35737E+11,624435,,
2.35797E+11,615967,,
2.35809E+11,623223,,
2.35821E+11,623344,,
2.3589E+11,616855,,
2.35938E+11,609036,,
2.35974E+11,614253,,
2.36004E+11,622533,,
2.3609E+11,630277,,
2.36095E+11,623218,,
2.36121E+11,625839,,
2.36134E+11,619606,,
2.3615E+11,628730,,
2.36155E+11,620593,,
2.36163E+11,617143,,
2.3618E+11,626176,,
2.36192E+11,615018,,
2.36212E+11,626160,,
2.36257E+11,617759,,
2.36336E+11,615301,,
2.36373E+11,611477,,
2.36394E+11,620818,,
2.36409E+11,612949,,
2.36487E+11,625904,,
2.36516E+11,649645,,
2.36524E+11,630143,,
2.36555E+11,615857,,
2.36558E+11,619880,,
2.36597E+11,618812,,
2.36713E+11,618399,19958126,2.37182E+11
2.36726E+11,623530,,
2.36743E+11,627159,,
2.36802E+11,618780,,
2.36818E+11,625907,,
2.36826E+11,626015,,
2.36898E+11,619325,,
2.36943E+11,611492,,
2.3698E+11,616909,,
2.3701E+11,625056,,
2.37098E+11,632912,,
2.37103E+11,625897,,
2.37126E+11,628531,,
2.37139E+11,621897,,
2.37155E+11,631451,,
2.3716E+11,622967,,
2.37172E+11,619524,,
2.37188E+11,628939,,
2.372E+11,617653,,
2.37217E+11,628903,,
2.37265E+11,620170,,
2.37342E+11,617895,,
2.37382E+11,614168,,
2.37398E+11,623109,,
2.37415E+11,615790,,
2.37492E+11,628567,,
2.37523E+11,651918,,
2.37532E+11,632773,,
2.37562E+11,618575,,
2.37566E+11,622084,,
2.37604E+11,621168,,
2.37719E+11,620663,,
2.37731E+11,626113,20047599,2.3822E+11
2.37748E+11,629773,,
2.37807E+11,621127,,
2.37825E+11,628574,,
2.37832E+11,628658,,
2.37907E+11,621660,,
2.37949E+11,614214,,
2.37984E+11,619358,,
2.38014E+11,627843,,
2.38107E+11,635480,,
2.38112E+11,628572,,
2.38132E+11,631206,,
2.38144E+11,624602,,
2.3816E+11,634086,,
2.38165E+11,625566,,
2.3818E+11,621831,,
2.38197E+11,631586,,
2.38208E+11,620075,,
2.38222E+11,631561,,
2.38274E+11,622517,,
2.38346E+11,620259,,
2.38389E+11,616856,,
2.38403E+11,625707,,
2.3842E+11,618458,,
2.38497E+11,631267,,
2.38531E+11,654376,,
2.3854E+11,635372,,
2.38569E+11,620853,,
2.38573E+11,624809,,
2.38612E+11,623405,,
2.38724E+11,623020,,
2.38735E+11,628815,,
2.38753E+11,632450,20137052,2.39258E+11
2.38813E+11,623341,,
2.38834E+11,631293,,
2.38837E+11,631383,,
2.38915E+11,624402,,
2.38954E+11,616882,,
2.38988E+11,621693,,
2.39019E+11,630646,,
2.39115E+11,638061,,
2.3912E+11,631286,,
2.39136E+11,633928,,
2.3915E+11,627422,,
2.39167E+11,636776,,
2.39171E+11,628267,,
2.39187E+11,624539,,
2.39205E+11,634267,,
2.39222E+11,622401,,
2.39227E+11,634220,,
2.39282E+11,625055,,
2.39352E+11,622616,,
2.39398E+11,619325,,
2.39409E+11,628451,,
2.39425E+11,620711,,
2.39503E+11,633949,,
2.39539E+11,656883,,
2.39548E+11,637909,,
2.39576E+11,623134,,
2.39581E+11,627597,,
2.39619E+11,626055,,
2.3973E+11,625602,,
2.39741E+11,631519,,
2.39757E+11,634989,,
2.39819E+11,626012,20214724,2.40299E+11
2.39842E+11,633967,,
2.39843E+11,634034,,
2.39924E+11,627082,,
2.39961E+11,619347,,
2.39995E+11,624424,,
2.40025E+11,633406,,
2.40122E+11,640439,,
2.40128E+11,633967,,
2.4014E+11,636661,,
2.40156E+11,630136,,
2.40176E+11,639517,,
2.40176E+11,630938,,
2.40206E+11,627381,,
2.40213E+11,636852,,
2.4023E+11,624961,,
2.40233E+11,636821,,
2.4029E+11,627845,,
2.40357E+11,625178,,
2.40405E+11,621659,,
2.40414E+11,631068,,
2.40431E+11,623059,,
2.40509E+11,636697,,
2.40548E+11,659310,,
2.40557E+11,640328,,
2.40583E+11,625761,,
2.4059E+11,630419,,
2.4064E+11,628756,,
2.40735E+11,628331,,
2.40746E+11,634161,,
2.40762E+11,637549,,
2.40826E+11,628658,,
2.40849E+11,636746,20311262,2.41339E+11
2.4085E+11,636709,,
2.40935E+11,629724,,
2.40965E+11,621678,,
2.41002E+11,627118,,
2.4103E+11,635978,,
2.4113E+11,643154,,
2.41135E+11,636708,,
2.41146E+11,639253,,
2.4116E+11,632749,,
2.41182E+11,633782,,
2.41183E+11,641897,,
2.41216E+11,630074,,
2.41223E+11,639673,,
2.41237E+11,639621,,
2.41238E+11,627766,,
2.41298E+11,630661,,
2.41364E+11,627911,,
2.41414E+11,624401,,
2.41419E+11,633874,,
2.41438E+11,625644,,
2.41519E+11,639334,,
2.41556E+11,661951,,
2.41565E+11,643026,,
2.41591E+11,628488,,
2.41598E+11,633098,,
2.41647E+11,631478,,
2.41741E+11,630964,,
2.41752E+11,636802,,
2.41766E+11,640179,,
2.41832E+11,631382,,
2.41855E+11,639439,,
2.4186E+11,639367,20398300,2.42377E+11
2.41944E+11,632420,,
2.4197E+11,624402,,
2.42007E+11,629741,,
2.42037E+11,638534,,
2.42137E+11,646020,,
2.42144E+11,639363,,
2.42151E+11,641671,,
2.42165E+11,635344,,
2.42188E+11,636430,,
2.42189E+11,644659,,
2.42223E+11,632692,,
2.42232E+11,642102,,
2.42242E+11,642002,,
2.42247E+11,630607,,
2.42306E+11,633434,,
2.4237E+11,630716,,
2.42422E+11,627080,,
2.42425E+11,636593,,
2.42444E+11,628392,,
2.42525E+11,641734,,
2.42564E+11,664494,,
2.42573E+11,645923,,
2.42599E+11,631146,,
2.42605E+11,635642,,
2.42655E+11,634124,,
2.42747E+11,633814,,
2.42759E+11,639570,,
2.42772E+11,642664,,
2.42839E+11,634034,,
2.4286E+11,641815,,
2.42869E+11,641771,,
